customer_ref,source_industry,tenure,gender,engagement_score,monetary_value,product_or_service_count,support_friction,is_active,churn,tenure_score
bank_15675380,banking,3.0,male,0.5,0.6164645175258209,1.0,0,1,1,0.3
bank_15770576,banking,7.0,male,0.6666666666666666,0.5104104220163653,2.0,0,1,0,0.7
bank_15775294,banking,2.0,female,0.16666666666666666,0.0,2.0,0,0,1,0.2
bank_15727059,banking,4.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.4
bank_15702499,banking,9.0,male,0.5,0.7599819512376519,1.0,0,1,0,0.9
bank_15611699,banking,7.0,female,0.0,0.0,1.0,0,0,0,0.7
bank_15654000,banking,5.0,female,0.0,0.0,1.0,0,0,1,0.5
bank_15657881,banking,5.0,male,0.5,0.5448941839294194,1.0,0,1,0,0.5
bank_15719991,banking,1.0,female,0.0,0.6167203983099273,1.0,0,0,1,0.1
bank_15720687,banking,4.0,female,0.0,0.4488272907936446,1.0,0,0,1,0.4
bank_15687079,banking,10.0,male,0.0,0.4601965682560597,1.0,0,0,0,1.0
bank_15582276,banking,5.0,male,0.5,0.532093966917006,1.0,0,1,0,0.5
bank_15763980,banking,1.0,male,0.5,0.23383207102134576,1.0,0,1,0,0.1
bank_15720774,banking,7.0,male,0.0,0.355197044345774,1.0,0,0,1,0.7
bank_15592194,banking,9.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.9
bank_15803685,banking,10.0,female,0.6666666666666666,0.3049466020247504,2.0,0,1,0,1.0
bank_15759456,banking,7.0,male,0.16666666666666666,0.5607646514965499,2.0,0,0,0,0.7
bank_15611544,banking,7.0,male,0.16666666666666666,0.3804266505177461,2.0,0,0,0,0.7
bank_15794257,banking,4.0,male,0.5,0.36494096069045406,1.0,0,1,0,0.4
bank_15681697,banking,8.0,male,0.0,0.2891272707576211,1.0,0,0,0,0.8
bank_15579566,banking,3.0,female,0.0,0.48173814316402325,1.0,0,0,1,0.3
bank_15577970,banking,5.0,male,0.0,0.0,1.0,0,0,0,0.5
bank_15727489,banking,1.0,female,0.0,0.6270295242183789,1.0,0,0,0,0.1
bank_15764284,banking,3.0,male,0.8333333333333333,0.0,3.0,0,1,0,0.3
bank_15581811,banking,1.0,female,0.6666666666666666,0.5567079047911445,2.0,0,1,0,0.1
bank_15622527,banking,6.0,female,0.5,0.0,1.0,0,1,0,0.6
bank_15753362,banking,3.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.3
bank_15666652,banking,3.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.3
bank_15789714,banking,3.0,male,0.5,0.4105289920700473,1.0,0,1,0,0.3
bank_15771543,banking,2.0,male,0.5,0.5350262730178615,1.0,0,1,1,0.2
bank_15748327,banking,6.0,male,0.16666666666666666,0.4712499007066973,2.0,0,0,0,0.6
bank_15754649,banking,3.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.3
bank_15810460,banking,5.0,female,0.8333333333333333,0.0,3.0,0,1,1,0.5
bank_15771742,banking,9.0,male,0.16666666666666666,0.46011585819565226,2.0,0,0,1,0.9
bank_15642160,banking,5.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.5
bank_15798439,banking,2.0,male,0.5,0.0,1.0,0,1,0,0.2
bank_15605293,banking,1.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15692631,banking,8.0,female,0.5,0.46057345434554725,1.0,0,1,0,0.8
bank_15665376,banking,3.0,female,0.16666666666666666,0.6636903054941551,2.0,0,0,0,0.3
bank_15772412,banking,6.0,male,0.5,0.53954225000278,1.0,0,1,1,0.6
bank_15654577,banking,5.0,male,0.0,0.3701795019643235,1.0,0,0,1,0.5
bank_15585427,banking,10.0,female,0.16666666666666666,0.4068331887261477,2.0,0,0,0,1.0
bank_15584536,banking,3.0,male,0.5,0.3867809436094153,1.0,0,1,1,0.3
bank_15585853,banking,7.0,male,0.0,0.0,1.0,0,0,1,0.7
bank_15645271,banking,8.0,male,0.16666666666666666,0.4325583745974312,2.0,0,0,1,0.8
bank_15579387,banking,2.0,female,0.6666666666666666,0.3151273491161292,2.0,0,1,0,0.2
bank_15623107,banking,3.0,male,0.3333333333333333,0.2960360120716742,3.0,0,0,1,0.3
bank_15754072,banking,6.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.6
bank_15666163,banking,1.0,male,0.5,0.4002465702309651,1.0,0,1,0,0.1
bank_15765192,banking,7.0,male,0.16666666666666666,0.33482470910798884,2.0,0,0,0,0.7
bank_15804822,banking,4.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.4
bank_15612893,banking,4.0,male,0.0,0.0,1.0,0,0,0,0.4
bank_15593636,banking,4.0,female,0.0,0.32002559286122906,1.0,0,0,0,0.4
bank_15693326,banking,7.0,female,0.16666666666666666,0.49995255045584447,2.0,0,0,0,0.7
bank_15809901,banking,8.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.8
bank_15759751,banking,1.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15605425,banking,2.0,female,0.0,0.5083196926688441,1.0,0,0,0,0.2
bank_15801934,banking,8.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.8
bank_15592000,banking,9.0,female,0.0,0.3299912725521346,1.0,0,0,1,0.9
bank_15618695,banking,3.0,female,0.5,0.4309203788677706,1.0,0,1,0,0.3
bank_15637110,banking,10.0,female,0.0,0.0,1.0,0,0,0,1.0
bank_15727408,banking,8.0,male,0.16666666666666666,0.24587118219991233,2.0,0,0,0,0.8
bank_15716328,banking,2.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.2
bank_15669060,banking,6.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.6
bank_15675854,banking,0.0,male,0.5,0.6349353635972279,1.0,0,1,1,0.0
bank_15621116,banking,5.0,male,0.0,0.5526715647775556,1.0,0,0,0,0.5
bank_15781495,banking,2.0,female,0.6666666666666666,0.5036410201448724,2.0,0,1,0,0.2
bank_15740470,banking,4.0,male,0.16666666666666666,0.6403095774862216,2.0,0,0,0,0.4
bank_15714391,banking,2.0,female,0.5,0.7316629632373846,1.0,0,1,1,0.2
bank_15730137,banking,0.0,male,0.0,0.35242121612005894,1.0,0,0,0,0.0
bank_15596455,banking,2.0,female,0.0,0.0,1.0,0,0,1,0.2
bank_15717290,banking,2.0,male,0.6666666666666666,0.4498686697854097,2.0,0,1,0,0.2
bank_15616555,banking,8.0,male,0.0,0.24265103014534706,1.0,0,0,0,0.8
bank_15659820,banking,5.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.5
bank_15696301,banking,9.0,female,0.0,0.40437015682343375,1.0,0,0,1,0.9
bank_15771087,banking,0.0,female,0.6666666666666666,0.3510753310238432,2.0,0,1,0,0.0
bank_15808831,banking,7.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.7
bank_15812241,banking,7.0,male,0.0,0.5069673507677958,1.0,0,0,1,0.7
bank_15680370,banking,7.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.7
bank_15780561,banking,9.0,female,0.16666666666666666,0.3326322252991244,2.0,0,0,0,0.9
bank_15800784,banking,4.0,male,0.5,0.39178528620923336,1.0,0,1,0,0.4
bank_15715796,banking,0.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.0
bank_15605375,banking,2.0,male,0.0,0.3464027964501444,1.0,0,0,0,0.2
bank_15621520,banking,2.0,female,0.0,0.5568287905260658,1.0,0,0,0,0.2
bank_15665460,banking,1.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15801152,banking,1.0,female,0.16666666666666666,0.5694622067469705,2.0,0,0,0,0.1
bank_15756425,banking,7.0,male,0.0,0.5831104971743707,1.0,0,0,0,0.7
bank_15674328,banking,3.0,female,0.5,0.18877963558829802,1.0,0,1,1,0.3
bank_15742404,banking,7.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.7
bank_15757140,banking,0.0,male,0.5,0.23171591302269381,1.0,0,1,0,0.0
bank_15570051,banking,6.0,female,0.16666666666666666,0.7169700255589829,2.0,0,0,0,0.6
bank_15669175,banking,6.0,male,0.6666666666666666,0.4290107190533017,2.0,0,1,0,0.6
bank_15790324,banking,6.0,female,0.0,0.6683413173850785,1.0,0,0,0,0.6
bank_15691119,banking,4.0,male,0.0,0.544149180250834,1.0,0,0,0,0.4
bank_15743478,banking,8.0,male,0.6666666666666666,0.20767926132877298,2.0,0,1,0,0.8
bank_15707007,banking,8.0,female,0.0,0.0,1.0,0,0,0,0.8
bank_15572547,banking,9.0,female,0.0,0.41821912633930375,1.0,0,0,1,0.9
bank_15567063,banking,6.0,female,0.5,0.42421582404234326,1.0,0,1,1,0.6
bank_15689633,banking,2.0,female,0.0,0.44960055295757734,1.0,0,0,0,0.2
bank_15720637,banking,10.0,female,0.0,0.4803956060406837,1.0,0,0,1,1.0
bank_15616859,banking,2.0,female,0.5,0.45293884062648704,4.0,0,0,1,0.2
bank_15766166,banking,2.0,male,0.5,0.578249599269568,1.0,0,1,0,0.2
bank_15617655,banking,9.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.9
bank_15623450,banking,7.0,female,0.5,0.541426560879758,1.0,0,1,0,0.7
bank_15796612,banking,1.0,female,0.0,0.44720647335338426,1.0,0,0,0,0.1
bank_15795963,banking,7.0,male,0.5,0.5177209200755574,1.0,0,1,0,0.7
bank_15781598,banking,6.0,male,0.5,0.5940655825638211,1.0,0,1,1,0.6
bank_15691871,banking,9.0,male,0.5,0.6109229049930194,1.0,0,1,0,0.9
bank_15740345,banking,5.0,male,0.0,0.16529950467139867,1.0,0,0,1,0.5
bank_15662626,banking,2.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.2
bank_15596575,banking,5.0,male,0.6666666666666666,0.4511533348061757,2.0,0,1,0,0.5
bank_15657321,banking,8.0,male,0.16666666666666666,0.451076411143664,2.0,0,0,0,0.8
bank_15575955,banking,0.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.0
bank_15743893,banking,3.0,male,0.0,0.6574444628095814,1.0,0,0,0,0.3
bank_15697270,banking,4.0,male,0.5,0.6111050905170303,1.0,0,1,0,0.4
bank_15644356,banking,10.0,female,0.0,0.5342089690678794,1.0,0,0,0,1.0
bank_15677586,banking,3.0,female,0.6666666666666666,0.4999840373436083,2.0,0,1,0,0.3
bank_15571261,banking,6.0,female,0.6666666666666666,0.5025045427806963,2.0,0,1,0,0.6
bank_15698758,banking,1.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15787014,banking,8.0,female,0.5,0.3601904263201047,1.0,0,1,0,0.8
bank_15739857,banking,3.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.3
bank_15774630,banking,1.0,female,0.5,0.5691634400245932,1.0,0,1,0,0.1
bank_15805523,banking,1.0,female,0.5,0.3608523285290853,1.0,0,1,0,0.1
bank_15749557,banking,6.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.6
bank_15681180,banking,7.0,female,0.0,0.6222595397198919,1.0,0,0,0,0.7
bank_15742028,banking,5.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.5
bank_15686463,banking,7.0,male,0.0,0.562278453375233,1.0,0,0,1,0.7
bank_15654379,banking,4.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.4
bank_15783629,banking,6.0,female,0.16666666666666666,0.4699117079767327,2.0,0,0,0,0.6
bank_15751193,banking,4.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.4
bank_15724099,banking,6.0,male,0.5,0.6626513577684071,1.0,0,1,0,0.6
bank_15568429,banking,3.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.3
bank_15648967,banking,1.0,female,0.0,0.67502478795275,1.0,0,0,1,0.1
bank_15664498,banking,7.0,male,0.0,0.8208990351421169,1.0,0,0,0,0.7
bank_15779522,banking,0.0,female,0.16666666666666666,0.0,2.0,0,0,1,0.0
bank_15583850,banking,0.0,male,0.6666666666666666,0.5024410907233291,2.0,0,1,0,0.0
bank_15696539,banking,7.0,female,0.5,0.4209994185288537,1.0,0,1,0,0.7
bank_15760121,banking,9.0,male,0.0,0.4009836025455595,1.0,0,0,0,0.9
bank_15628279,banking,3.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.3
bank_15766163,banking,1.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15566467,banking,0.0,female,0.6666666666666666,0.5507060655583309,2.0,0,1,0,0.0
bank_15639049,banking,7.0,female,0.5,0.5555844606070934,1.0,0,1,0,0.7
bank_15736413,banking,1.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15634815,banking,3.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.3
bank_15716381,banking,7.0,female,0.5,0.4346875657762082,1.0,0,1,1,0.7
bank_15708162,banking,1.0,female,0.6666666666666666,0.358690295330666,2.0,0,1,0,0.1
bank_15569364,banking,3.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.3
bank_15791191,banking,2.0,male,0.5,0.4144979342010934,1.0,0,1,0,0.2
bank_15621205,banking,4.0,male,0.5,0.6979371983262208,1.0,0,1,0,0.4
bank_15704788,banking,8.0,female,0.16666666666666666,0.2633716741327126,2.0,0,0,1,0.8
bank_15775756,banking,8.0,male,0.0,0.5901030972376075,1.0,0,0,0,0.8
bank_15641312,banking,6.0,male,0.5,0.0,1.0,0,1,1,0.6
bank_15782531,banking,8.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.8
bank_15724428,banking,8.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.8
bank_15743617,banking,1.0,male,0.0,0.3826054634373661,1.0,0,0,0,0.1
bank_15585839,banking,2.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.2
bank_15658158,banking,10.0,female,0.0,0.44138064183748865,1.0,0,0,0,1.0
bank_15637678,banking,5.0,male,0.0,0.0,1.0,0,0,0,0.5
bank_15701809,banking,3.0,female,0.0,0.0,1.0,0,0,0,0.3
bank_15676937,banking,8.0,female,0.6666666666666666,0.0,2.0,0,1,1,0.8
bank_15778975,banking,1.0,female,0.3333333333333333,0.38640222410620984,3.0,0,0,1,0.1
bank_15710375,banking,6.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.6
bank_15579914,banking,2.0,male,0.6666666666666666,0.43757535180917484,2.0,0,1,0,0.2
bank_15595160,banking,2.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.2
bank_15595391,banking,1.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.1
bank_15630363,banking,0.0,female,0.0,0.4094151932364252,1.0,0,0,0,0.0
bank_15692443,banking,5.0,male,0.0,0.2769194855170082,1.0,0,0,1,0.5
bank_15593795,banking,1.0,female,0.0,0.6244535380879146,1.0,0,0,1,0.1
bank_15642824,banking,8.0,female,0.6666666666666666,0.6955258208621676,2.0,0,1,1,0.8
bank_15683524,banking,6.0,female,0.16666666666666666,0.6619041221079045,2.0,0,0,0,0.6
bank_15713532,banking,4.0,female,0.0,0.4223126608895269,1.0,0,0,0,0.4
bank_15719827,banking,3.0,male,0.0,0.0,1.0,0,0,0,0.3
bank_15578435,banking,8.0,male,0.5,0.4397828616391619,1.0,0,1,0,0.8
bank_15723028,banking,1.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.1
bank_15595609,banking,9.0,male,0.16666666666666666,0.5415346525754741,2.0,0,0,0,0.9
bank_15622443,banking,4.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.4
bank_15579112,banking,2.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.2
bank_15648479,banking,0.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.0
bank_15659234,banking,3.0,male,0.5,0.3415926761339634,1.0,0,1,0,0.3
bank_15811970,banking,1.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15774192,banking,8.0,female,0.0,0.4202333305925127,1.0,0,0,1,0.8
bank_15595136,banking,1.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15630580,banking,9.0,male,0.6666666666666666,0.43249930679025894,2.0,0,1,0,0.9
bank_15660646,banking,3.0,male,0.0,0.6245049533856556,1.0,0,0,0,0.3
bank_15614365,banking,3.0,male,0.0,0.6002617237939116,1.0,0,0,0,0.3
bank_15776128,banking,6.0,female,0.0,0.6182386641524453,1.0,0,0,0,0.6
bank_15787035,banking,8.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.8
bank_15792646,banking,1.0,female,0.5,0.36355796889486086,1.0,0,1,0,0.1
bank_15726832,banking,3.0,male,0.5,0.5651060157532486,1.0,0,1,0,0.3
bank_15773260,banking,0.0,female,0.0,0.509223645345407,1.0,0,0,0,0.0
bank_15624437,banking,1.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15717138,banking,6.0,male,0.16666666666666666,0.3292713786701206,2.0,0,0,0,0.6
bank_15657317,banking,7.0,female,0.0,0.2767000737231599,1.0,0,0,0,0.7
bank_15626948,banking,6.0,female,0.0,0.3434375287591867,1.0,0,0,0,0.6
bank_15758901,banking,1.0,female,0.0,0.0,1.0,0,0,1,0.1
bank_15777759,banking,2.0,male,0.5,0.5237447602729858,1.0,0,1,0,0.2
bank_15773322,banking,4.0,female,0.0,0.48584993213778555,1.0,0,0,0,0.4
bank_15697318,banking,9.0,male,0.0,0.3088393379160439,1.0,0,0,0,0.9
bank_15678916,banking,2.0,female,0.0,0.0,1.0,0,0,0,0.2
bank_15632118,banking,5.0,male,0.0,0.6554491506890308,1.0,0,0,1,0.5
bank_15788118,banking,7.0,male,0.16666666666666666,0.5528341008893292,2.0,0,0,0,0.7
bank_15788930,banking,7.0,male,0.0,0.5290202488189528,1.0,0,0,0,0.7
bank_15628583,banking,5.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.5
bank_15635177,banking,3.0,female,0.5,0.0,1.0,0,1,0,0.3
bank_15587690,banking,2.0,male,0.0,0.46432485795328293,1.0,0,0,0,0.2
bank_15627630,banking,1.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.1
bank_15610930,banking,1.0,female,0.0,0.5579120590356029,1.0,0,0,0,0.1
bank_15657747,banking,9.0,female,0.6666666666666666,0.5070437562916481,2.0,0,1,0,0.9
bank_15568006,banking,2.0,female,0.5,0.0,4.0,0,0,1,0.2
bank_15751748,banking,2.0,male,0.0,0.5907683474194642,1.0,0,0,1,0.2
bank_15722212,banking,8.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.8
bank_15658670,banking,8.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.8
bank_15761654,banking,8.0,male,0.5,0.5346883668982892,1.0,0,1,0,0.8
bank_15812210,banking,8.0,female,1.0,0.44455192943078997,4.0,0,1,1,0.8
bank_15787051,banking,7.0,female,0.0,0.4765517346106541,1.0,0,0,0,0.7
bank_15642991,banking,7.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.7
bank_15713769,banking,7.0,male,0.5,0.0,1.0,0,1,0,0.7
bank_15605826,banking,10.0,male,0.3333333333333333,0.4825218079579641,3.0,0,0,1,1.0
bank_15648898,banking,7.0,female,0.5,0.4981942269867419,1.0,0,1,0,0.7
bank_15705309,banking,5.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.5
bank_15734202,banking,4.0,female,0.0,0.34632324223751565,1.0,0,0,0,0.4
bank_15658852,banking,8.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.8
bank_15612633,banking,9.0,male,0.5,0.3109733119132154,1.0,0,1,0,0.9
bank_15604818,banking,9.0,male,0.0,0.6157710885722566,1.0,0,0,0,0.9
bank_15593900,banking,1.0,male,0.5,0.7550624239506964,1.0,0,1,0,0.1
bank_15624995,banking,6.0,female,0.5,0.6095167962418526,1.0,0,1,0,0.6
bank_15570087,banking,8.0,female,0.5,0.5699114329646751,1.0,0,1,1,0.8
bank_15802617,banking,7.0,male,0.16666666666666666,0.45983586403547355,2.0,0,0,0,0.7
bank_15656029,banking,6.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.6
bank_15739194,banking,0.0,male,0.16666666666666666,0.7096767456460111,2.0,0,0,0,0.0
bank_15607275,banking,6.0,male,0.6666666666666666,0.8211100371469547,2.0,0,1,1,0.6
bank_15629475,banking,2.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.2
bank_15635034,banking,9.0,male,0.5,0.4033184549153005,1.0,0,1,1,0.9
bank_15756333,banking,7.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.7
bank_15777436,banking,5.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.5
bank_15676835,banking,1.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.1
bank_15574206,banking,7.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.7
bank_15613017,banking,1.0,male,0.0,0.5971131147311644,1.0,0,0,0,0.1
bank_15815131,banking,7.0,female,0.5,0.4608135518289518,1.0,0,1,0,0.7
bank_15585455,banking,9.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.9
bank_15692929,banking,10.0,female,0.6666666666666666,0.4530022926838542,2.0,0,1,1,1.0
bank_15758081,banking,8.0,male,0.5,0.5506618244881817,1.0,0,1,0,0.8
bank_15667476,banking,3.0,female,0.0,0.46911819854826314,1.0,0,0,0,0.3
bank_15738248,banking,5.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.5
bank_15672152,banking,9.0,male,0.5,0.4882714730909271,1.0,0,1,1,0.9
bank_15673372,banking,1.0,female,0.5,0.0,1.0,0,1,1,0.1
bank_15587611,banking,9.0,male,0.16666666666666666,0.0,2.0,0,0,1,0.9
bank_15803415,banking,3.0,female,0.16666666666666666,0.6636207154865149,2.0,0,0,0,0.3
bank_15715673,banking,4.0,female,0.0,0.3576872585996968,1.0,0,0,1,0.4
bank_15655648,banking,2.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.2
bank_15763613,banking,1.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.1
bank_15660385,banking,7.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.7
bank_15733261,banking,6.0,female,0.0,0.0,1.0,0,0,1,0.6
bank_15796231,banking,1.0,female,0.5,0.3941615896717269,1.0,0,1,0,0.1
bank_15624866,banking,3.0,male,0.16666666666666666,0.672527000903036,2.0,0,0,0,0.3
bank_15623730,banking,1.0,male,0.5,0.0,1.0,0,1,0,0.1
bank_15668248,banking,7.0,female,0.0,0.5308975050387988,1.0,0,0,1,0.7
bank_15694518,banking,0.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.0
bank_15638028,banking,4.0,male,0.6666666666666666,0.5071272164726324,2.0,0,1,0,0.4
bank_15795895,banking,1.0,male,0.16666666666666666,0.46977181053869327,2.0,0,0,0,0.1
bank_15694376,banking,3.0,female,0.3333333333333333,0.611679666433491,3.0,0,0,1,0.3
bank_15669204,banking,4.0,male,0.16666666666666666,0.37430057757713503,2.0,0,0,0,0.4
bank_15773779,banking,2.0,female,0.5,0.3052944324924913,1.0,0,1,0,0.2
bank_15580682,banking,4.0,female,0.6666666666666666,0.31856503969400485,2.0,0,1,0,0.4
bank_15768530,banking,4.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.4
bank_15672875,banking,8.0,male,0.5,0.1601164440909056,1.0,0,1,0,0.8
bank_15617082,banking,7.0,male,0.5,0.4591329491587601,1.0,0,1,0,0.7
bank_15760514,banking,9.0,female,0.6666666666666666,0.4649070465223549,2.0,0,1,0,0.9
bank_15761775,banking,8.0,male,0.6666666666666666,0.7185939119743797,2.0,0,1,0,0.8
bank_15799964,banking,7.0,female,0.0,0.5574885404667688,1.0,0,0,0,0.7
bank_15693906,banking,3.0,female,0.5,0.13769662415524964,1.0,0,1,0,0.3
bank_15739514,banking,9.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.9
bank_15756926,banking,1.0,male,0.6666666666666666,0.3844678530633693,2.0,0,1,0,0.1
bank_15770984,banking,7.0,female,0.6666666666666666,0.5194712721806691,2.0,0,1,0,0.7
bank_15703979,banking,3.0,male,0.0,0.47704153507107205,1.0,0,0,0,0.3
bank_15801821,banking,1.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.1
bank_15711028,banking,1.0,male,0.8333333333333333,0.0,3.0,0,1,1,0.1
bank_15791842,banking,6.0,female,0.5,0.2837297007721342,1.0,0,1,0,0.6
bank_15746127,banking,2.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.2
bank_15663625,banking,4.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.4
bank_15604891,banking,8.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.8
bank_15589666,banking,9.0,female,0.5,0.5437363433097478,1.0,0,1,0,0.9
bank_15627881,banking,8.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.8
bank_15664895,banking,0.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.0
bank_15676094,banking,6.0,female,0.5,0.0,1.0,0,1,0,0.6
bank_15761720,banking,6.0,male,0.0,0.6107614450153845,1.0,0,0,0,0.6
bank_15611961,banking,7.0,male,0.16666666666666666,0.0,2.0,0,0,0,0.7
bank_15680167,banking,6.0,female,0.5,0.18946497360741169,1.0,0,1,0,0.6
bank_15762543,banking,1.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.1
bank_15658475,banking,8.0,male,0.0,0.5694841678547652,1.0,0,0,1,0.8
bank_15779743,banking,7.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.7
bank_15661532,banking,1.0,female,0.16666666666666666,0.6399654537027364,2.0,0,0,0,0.1
bank_15782360,banking,2.0,male,0.5,0.5258529867644668,1.0,0,1,1,0.2
bank_15767908,banking,6.0,male,0.16666666666666666,0.5088870943577132,2.0,0,0,0,0.6
bank_15677105,banking,4.0,female,0.0,0.4193518571624041,1.0,0,0,1,0.4
bank_15641474,banking,9.0,male,0.0,0.5574356504666895,1.0,0,0,0,0.9
bank_15624451,banking,3.0,female,0.16666666666666666,0.0,2.0,0,0,0,0.3
bank_15577985,banking,5.0,female,0.6666666666666666,0.44768953801122996,2.0,0,1,0,0.5
bank_15571666,banking,8.0,male,0.0,0.5360633474730716,1.0,0,0,0,0.8
bank_15783691,banking,1.0,female,0.0,0.4789657027680043,1.0,0,0,0,0.1
bank_15671172,banking,1.0,male,0.6666666666666666,0.42253091683559646,2.0,0,1,0,0.1
bank_15731760,banking,5.0,male,0.5,0.0,1.0,0,1,0,0.5
bank_15585599,banking,8.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.8
bank_15784958,banking,10.0,female,1.0,0.0,4.0,0,1,1,1.0
bank_15734524,banking,3.0,male,0.0,0.0,1.0,0,0,1,0.3
bank_15614103,banking,8.0,male,0.5,0.4776428947705421,1.0,0,1,1,0.8
bank_15794895,banking,1.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15772381,banking,8.0,male,0.0,0.36755644492949313,1.0,0,0,0,0.8
bank_15710553,banking,3.0,male,0.6666666666666666,0.5661876899899876,2.0,0,1,0,0.3
bank_15649292,banking,7.0,female,0.0,0.11798447728318698,1.0,0,0,1,0.7
bank_15792565,banking,7.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.7
bank_15718245,banking,1.0,male,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15703117,banking,1.0,female,0.6666666666666666,0.0,2.0,0,1,0,0.1
bank_15758136,banking,3.0,male,0.5,0.5651847329726583,1.0,0,1,0,0.3
bank_15799932,banking,10.0,male,0.6666666666666666,0.0,2.0,0,1,0,1.0
bank_15633516,banking,1.0,male,0.5,0.0,1.0,0,1,0,0.1
bank_15622532,banking,0.0,female,0.6666666666666666,0.5045439764009363,2.0,0,1,1,0.0
bank_15798960,banking,2.0,male,0.5,0.4320214235190073,1.0,0,1,0,0.2
bank_15698664,banking,2.0,male,0.16666666666666666,0.4609185346927113,2.0,0,0,0,0.2
bank_15703614,banking,5.0,male,0.0,0.5296023975312049,1.0,0,0,0,0.5
