customer_ref,source_industry,churn,tenure_score,gender,engagement_score,monetary_value,product_or_service_count,support_friction,is_active
telco_02008,telco,0,0.7446808510638298,0,0.4509803921568627,0.4179598019655656,41,0,1
telco_02009,telco,0,0.7659574468085106,0,0.6392156862745098,0.2518103894184585,42,0,1
telco_02010,telco,0,0.7659574468085106,0,0.3019607843137254,0.0791953003768565,23,0,1
telco_02011,telco,0,0.7659574468085106,0,0.3490196078431372,0.1185019951230325,10,0,1
telco_02012,telco,0,0.7659574468085106,0,0.188235294117647,0.0384430651001256,15,0,0
telco_02013,telco,0,0.7659574468085106,0,0.8588235294117647,0.3649227813492943,30,0,1
telco_02014,telco,0,0.7659574468085106,0,0.0823529411764705,0.9312606221828124,6,0,1
telco_02015,telco,0,0.7446808510638298,0,0.6901960784313725,0.6163267568166703,28,0,1
telco_02016,telco,0,0.7446808510638298,0,0.3137254901960784,0.4465935121554718,24,0,1
telco_02017,telco,0,0.7446808510638298,0,0.0313725490196078,0.0120123032587009,9,0,0
telco_02018,telco,0,0.7659574468085106,0,0.0313725490196078,0.0210527045001108,6,0,0
telco_02019,telco,1,0.7446808510638298,0,0.0,0.0,0,1,0
telco_02020,telco,0,0.7446808510638298,0,0.4745098039215686,0.9357127022833074,41,0,1
telco_02021,telco,0,0.7446808510638298,0,0.5803921568627451,0.2162861154215621,45,0,1
telco_02022,telco,0,0.7446808510638298,0,0.2705882352941176,0.344615938816227,35,0,1
telco_02023,telco,1,0.6595744680851063,0,0.1607843137254902,0.0330650077588117,15,0,0
telco_02024,telco,0,0.723404255319149,0,0.3411764705882353,0.1179639584718835,40,0,1
telco_02025,telco,1,0.723404255319149,0,0.3607843137254902,0.1559728995788073,22,0,1
telco_02026,telco,0,0.6808510638297872,0,0.0627450980392156,0.0471255449641616,12,0,1
telco_02027,telco,1,0.7021276595744681,0,0.1372549019607843,0.0606849922411882,14,0,0
telco_02028,telco,1,0.723404255319149,0,0.1490196078431372,0.0868432720017734,29,1,0
telco_02029,telco,1,0.723404255319149,0,0.0,0.0,0,0,0
telco_02030,telco,0,0.723404255319149,0,0.0745098039215686,0.0255301854725485,4,0,1
telco_02031,telco,0,0.6595744680851063,0,0.3568627450980392,0.0839498817704869,20,0,1
telco_02032,telco,1,0.723404255319149,0,0.0039215686274509,0.0060500258627059,2,1,0
telco_02033,telco,0,0.723404255319149,0,0.0,0.0,0,0,1
telco_02034,telco,0,0.6170212765957447,0,0.9098039215686274,0.3325620704943471,78,0,1
telco_02035,telco,0,0.6808510638297872,0,0.4313725490196078,0.6893565728219907,31,0,1
telco_02036,telco,0,0.723404255319149,0,0.2980392156862745,0.0725102527155841,26,0,1
telco_02037,telco,0,0.7021276595744681,0,0.1490196078431372,0.0830931796349663,18,0,0
telco_02038,telco,0,0.723404255319149,0,0.1843137254901961,0.4015600753713145,21,0,1
telco_02039,telco,0,0.5319148936170213,0,0.1176470588235294,0.4081689204167589,9,0,1
telco_02040,telco,0,0.5106382978723404,0,0.1294117647058823,0.0415188797753639,66,0,1
telco_02041,telco,0,0.5319148936170213,0,0.0745098039215686,0.0148387275548658,5,0,0
telco_02042,telco,0,0.5106382978723404,0,0.0156862745098039,0.0222142170989433,1,0,0
telco_02043,telco,0,0.4893617021276595,0,0.1019607843137254,0.0445993127909554,11,0,1
telco_02044,telco,0,0.4893617021276595,0,0.2156862745098039,0.0568055863444912,21,0,1
telco_02045,telco,0,0.3404255319148936,0,0.0784313725490196,0.0729466858789625,12,0,1
telco_02046,telco,0,0.3191489361702128,0,0.5294117647058824,0.35617102637996,40,0,1
telco_02047,telco,0,0.2765957446808511,0,0.6470588235294118,0.1777137367915466,38,0,1
telco_02048,telco,0,0.2978723404255319,0,0.1529411764705882,0.0921081800044336,17,0,1
telco_02049,telco,0,0.1489361702127659,0,0.1333333333333333,0.4603376930466267,8,0,1
telco_02050,telco,1,0.1489361702127659,0,0.0509803921568627,0.0248351252493903,5,0,1
telco_02051,telco,0,0.7659574468085106,0,0.2549019607843137,0.0858318554644202,15,0,1
telco_02052,telco,0,0.7872340425531915,0,0.0,0.0,0,0,0
telco_02053,telco,0,0.7446808510638298,0,0.2117647058823529,0.7773082465085346,22,0,1
telco_02054,telco,0,0.7659574468085106,0,0.2352941176470588,0.1004096467893297,33,0,1
telco_02055,telco,0,0.7659574468085106,0,0.2039215686274509,0.0543578659572895,31,0,1
telco_02056,telco,0,0.7659574468085106,0,0.2980392156862745,0.1256511859898026,26,0,1
telco_02057,telco,0,0.7659574468085106,0,0.1294117647058823,0.552131825907042,16,0,1
telco_02058,telco,0,0.7446808510638298,0,0.4509803921568627,0.4179598019655656,41,0,1
telco_02059,telco,0,0.7659574468085106,0,0.6392156862745098,0.2518103894184585,42,0,1
telco_02060,telco,0,0.7659574468085106,0,0.3019607843137254,0.0791953003768565,23,0,1
telco_02061,telco,0,0.7659574468085106,0,0.3490196078431372,0.1185019951230325,10,0,1
telco_02062,telco,0,0.7659574468085106,0,0.188235294117647,0.0384430651001256,15,0,0
telco_02063,telco,0,0.7659574468085106,0,0.8588235294117647,0.3649227813492943,30,0,1
telco_02064,telco,0,0.7659574468085106,0,0.0823529411764705,0.9312606221828124,6,0,1
telco_02065,telco,0,0.7446808510638298,0,0.6901960784313725,0.6163267568166703,28,0,1
telco_02066,telco,0,0.7446808510638298,0,0.3137254901960784,0.4465935121554718,24,0,1
telco_02067,telco,0,0.7446808510638298,0,0.0313725490196078,0.0120123032587009,9,0,0
telco_02068,telco,0,0.7659574468085106,0,0.0313725490196078,0.0210527045001108,6,0,0
telco_02069,telco,1,0.7446808510638298,0,0.0,0.0,0,0,0
telco_02070,telco,0,0.7446808510638298,0,0.4745098039215686,0.9357127022833074,41,0,1
telco_02071,telco,0,0.7446808510638298,0,0.5803921568627451,0.2162861154215621,45,0,1
telco_02072,telco,0,0.7446808510638298,0,0.2705882352941176,0.344615938816227,35,0,1
telco_02073,telco,1,0.6595744680851063,0,0.1607843137254902,0.0330650077588117,15,1,0
telco_02074,telco,0,0.723404255319149,0,0.3411764705882353,0.1179639584718835,40,0,1
telco_02075,telco,1,0.723404255319149,0,0.3607843137254902,0.1559728995788073,22,0,1
telco_02076,telco,0,0.6808510638297872,0,0.0627450980392156,0.0471255449641616,12,0,1
telco_02077,telco,1,0.7021276595744681,0,0.1372549019607843,0.0606849922411882,14,1,0
telco_02078,telco,1,0.723404255319149,0,0.1490196078431372,0.0868432720017734,29,0,0
telco_02079,telco,1,0.723404255319149,0,0.0,0.0,0,1,0
telco_02080,telco,0,0.723404255319149,0,0.0745098039215686,0.0255301854725485,4,0,1
telco_02081,telco,0,0.6595744680851063,0,0.3568627450980392,0.0839498817704869,20,0,1
telco_02082,telco,1,0.723404255319149,0,0.0039215686274509,0.0060500258627059,2,0,0
telco_02083,telco,0,0.723404255319149,0,0.0,0.0,0,0,1
telco_02084,telco,0,0.6170212765957447,0,0.9098039215686274,0.3325620704943471,78,0,1
telco_02085,telco,0,0.6808510638297872,0,0.4313725490196078,0.6893565728219907,31,0,1
telco_02086,telco,0,0.723404255319149,0,0.2980392156862745,0.0725102527155841,26,0,1
telco_02087,telco,0,0.7021276595744681,0,0.1490196078431372,0.0830931796349663,18,0,0
telco_02088,telco,0,0.723404255319149,0,0.1843137254901961,0.4015600753713145,21,0,1
telco_02089,telco,0,0.5319148936170213,0,0.1176470588235294,0.4081689204167589,9,0,1
telco_02090,telco,0,0.5106382978723404,0,0.1294117647058823,0.0415188797753639,66,0,1
telco_02091,telco,0,0.5319148936170213,0,0.0745098039215686,0.0148387275548658,5,0,0
telco_02092,telco,0,0.5106382978723404,0,0.0156862745098039,0.0222142170989433,1,0,0
telco_02093,telco,0,0.4893617021276595,0,0.1019607843137254,0.0445993127909554,11,0,1
telco_02094,telco,0,0.4893617021276595,0,0.2156862745098039,0.0568055863444912,21,0,1
telco_02095,telco,0,0.3404255319148936,0,0.0784313725490196,0.0729466858789625,12,0,1
telco_02096,telco,0,0.3191489361702128,0,0.5294117647058824,0.35617102637996,40,0,1
telco_02097,telco,0,0.2765957446808511,0,0.6470588235294118,0.1777137367915466,38,0,1
telco_02098,telco,0,0.2978723404255319,0,0.1529411764705882,0.0921081800044336,17,0,1
telco_02099,telco,0,0.1489361702127659,0,0.1333333333333333,0.4603376930466267,8,0,1
telco_02100,telco,1,0.1489361702127659,0,0.0509803921568627,0.0248351252493903,5,0,1
telco_02101,telco,0,0.851063829787234,0,0.3019607843137254,0.1099534471292396,19,0,1
telco_02102,telco,0,0.8723404255319149,0,0.0431372549019607,0.037574817113722,6,0,0
telco_02103,telco,0,0.8297872340425532,0,0.2588235294117647,0.7282938003399098,26,0,1
telco_02104,telco,0,0.851063829787234,0,0.2823529411764706,0.1365296866917904,37,0,1
telco_02105,telco,0,0.851063829787234,0,0.2509803921568627,0.0761056306805586,35,0,1
telco_02106,telco,0,0.851063829787234,0,0.3450980392156862,0.1490430798788147,30,0,1
telco_02107,telco,0,0.851063829787234,0,0.1764705882352941,0.5894849626838099,20,0,1
telco_02108,telco,0,0.8297872340425532,0,0.4980392156862745,0.4553129387423335,45,0,1
telco_02109,telco,0,0.851063829787234,0,0.6862745098039216,0.2762321732062366,46,0,1
telco_02110,telco,0,0.851063829787234,0,0.3490196078431372,0.1073117564472031,27,0,1
telco_02111,telco,0,0.851063829787234,0,0.396078431372549,0.1426882435527968,14,0,1
telco_02112,telco,0,0.851063829787234,0,0.2352941176470588,0.0757962018768935,19,1,0
telco_02113,telco,0,0.851063829787234,0,0.9058823529411764,0.4022759181260621,34,0,1
telco_02114,telco,0,0.851063829787234,0,0.1294117647058823,0.9686137589595802,10,0,1
telco_02115,telco,0,0.8297872340425532,0,0.7372549019607844,0.6583490356905342,32,0,1
telco_02116,telco,0,0.8297872340425532,0,0.3607843137254902,0.4839466489322397,28,0,1
telco_02117,telco,0,0.8297872340425532,0,0.0784313725490196,0.0394868100199512,13,0,0
telco_02118,telco,0,0.851063829787234,0,0.0784313725490196,0.0560666518879775,10,0,0
telco_02119,telco,1,0.8297872340425532,0,0.0235294117647058,0.0210111394369319,2,0,0
telco_02120,telco,0,0.8297872340425532,0,0.5215686274509804,0.8690977610285966,45,0,1
telco_02121,telco,0,0.8297872340425532,0,0.6274509803921569,0.1585245326239562,49,0,1
telco_02122,telco,0,0.8297872340425532,0,0.3176470588235294,0.3866382176900908,39,0,1
telco_02123,telco,1,0.7446808510638298,0,0.2078431372549019,0.0667442547846006,19,0,0
telco_02124,telco,0,0.8085106382978723,0,0.388235294117647,0.0806292950565284,44,0,1
telco_02125,telco,0,0.8085106382978723,0,0.4078431372549019,0.1979951784526712,26,0,1
telco_02126,telco,0,0.7659574468085106,0,0.1098039215686274,0.0715473287519396,16,0,1
telco_02127,telco,1,0.7872340425531915,0,0.1843137254901961,0.0912953521022685,18,1,0
telco_02128,telco,1,0.8085106382978723,0,0.196078431372549,0.0776227554865883,33,1,0
telco_02129,telco,1,0.8085106382978723,0,0.0313725490196078,0.0211704721791177,4,0,0
telco_02130,telco,0,0.8085106382978723,0,0.1215686274509803,0.0312199807877041,8,0,1
telco_02131,telco,0,0.7446808510638298,0,0.403921568627451,0.0643773553535801,24,0,1
telco_02132,telco,1,0.8085106382978723,0,0.0509803921568627,0.0293957363481859,6,0,0
telco_02133,telco,0,0.8085106382978723,0,0.0392156862745098,0.0121439259587674,4,0,1
telco_02134,telco,0,0.7021276595744681,0,0.9568627450980391,0.3600365772555974,82,0,1
telco_02135,telco,0,0.7659574468085106,0,0.4784313725490196,0.6501145348407595,35,0,1
telco_02136,telco,0,0.8085106382978723,0,0.3450980392156862,0.0925700140397546,30,0,1
telco_02137,telco,0,0.7872340425531915,0,0.196078431372549,0.1204463164117342,22,0,0
telco_02138,telco,0,0.8085106382978723,0,0.2313725490196078,0.4435823542451784,25,0,1
telco_02139,telco,0,0.6170212765957447,0,0.1647058823529411,0.4001699549249981,13,0,1
telco_02140,telco,0,0.5957446808510638,0,0.1764705882352941,0.0389187541565063,70,0,1
telco_02141,telco,0,0.6170212765957447,0,0.1215686274509803,0.0505431168255375,9,0,0
telco_02142,telco,0,0.5957446808510638,0,0.0627450980392156,0.0455599275844232,5,0,0
telco_02143,telco,0,0.574468085106383,0,0.1490196078431372,0.0866215916648193,15,0,1
telco_02144,telco,0,0.574468085106383,0,0.2627450980392157,0.0941587231212591,25,0,1
telco_02145,telco,0,0.425531914893617,0,0.1254901960784313,0.1021946353358457,16,0,1
telco_02146,telco,0,0.4042553191489361,0,0.5764705882352941,0.3334557193526933,44,0,1
telco_02147,telco,0,0.3617021276595745,0,0.6941176470588235,0.1206425958767457,42,0,1
telco_02148,telco,0,0.3829787234042553,0,0.2,0.1294797901426143,21,0,1
telco_02149,telco,0,0.2340425531914893,0,0.1803921568627451,0.4976908298233947,12,0,1
telco_02150,telco,1,0.2340425531914893,0,0.0980392156862745,0.0465159240375378,9,1,1
telco_02151,telco,0,0.8936170212765957,0,0.3137254901960784,0.12035394960467,21,0,1
telco_02152,telco,0,0.9148936170212766,0,0.0549019607843137,0.0479753195891524,8,0,1
telco_02153,telco,0,0.8723404255319149,0,0.2705882352941176,0.7386943028153402,28,0,1
telco_02154,telco,0,0.8936170212765957,0,0.2941176470588235,0.1508303775955072,39,0,1
telco_02155,telco,0,0.8936170212765957,0,0.2627450980392157,0.0878061959654178,37,0,1
telco_02156,telco,0,0.8936170212765957,0,0.3568627450980392,0.1594435823542451,32,0,1
telco_02157,telco,0,0.8936170212765957,0,0.188235294117647,0.3749284157245252,22,0,1
telco_02158,telco,0,0.8723404255319149,0,0.5098039215686274,0.4657134412177639,47,0,1
telco_02159,telco,0,0.8936170212765957,0,0.6980392156862745,0.286632675681667,48,0,1
telco_02160,telco,0,0.8936170212765957,0,0.3607843137254902,0.0735701618266459,29,0,1
telco_02161,telco,0,0.8936170212765957,0,0.4078431372549019,0.1530887460282272,16,0,1
telco_02162,telco,0,0.8936170212765957,0,0.2470588235294117,0.0538729402202024,21,0,1
telco_02163,telco,0,0.8936170212765957,0,0.9176470588235294,0.4126764206014925,36,0,1
telco_02164,telco,0,0.8936170212765957,0,0.1411764705882353,0.6118839133968816,12,0,1
telco_02165,telco,0,0.8723404255319149,0,0.7490196078431373,0.6700496009753935,34,0,1
telco_02166,telco,0,0.8723404255319149,0,0.3725490196078431,0.4943471514076701,30,0,1
telco_02167,telco,0,0.8723404255319149,0,0.0901960784313725,0.0511873753048104,15,0,1
telco_02168,telco,0,0.8936170212765957,0,0.0901960784313725,0.0664671543634079,12,0,1
telco_02169,telco,1,0.8723404255319149,0,0.0352941176470588,0.0290770708638143,4,0,1
telco_02170,telco,0,0.8723404255319149,0,0.5333333333333333,0.879498263504027,47,0,1
telco_02171,telco,0,0.8723404255319149,0,0.6392156862745098,0.1650248466711002,51,0,1
telco_02172,telco,0,0.8723404255319149,0,0.3294117647058823,0.39833878297495,41,0,1
telco_02173,telco,1,0.7872340425531915,0,0.2196078431372549,0.077144757260031,21,1,1
telco_02174,telco,0,0.851063829787234,0,0.4,0.0845294834848148,46,1,1
telco_02175,telco,0,0.851063829787234,0,0.4196078431372549,0.1863962166555826,28,0,1
telco_02176,telco,0,0.8085106382978723,0,0.1215686274509803,0.0819478312273701,18,0,1
telco_02177,telco,1,0.8297872340425532,0,0.196078431372549,0.1016958545776989,20,1,1
telco_02178,telco,1,0.851063829787234,0,0.2078431372549019,0.0841230695337323,35,0,1
telco_02179,telco,1,0.851063829787234,0,0.0431372549019607,0.0315709746545481,6,0,1
telco_02180,telco,0,0.851063829787234,0,0.1333333333333333,0.0377202948348481,10,0,1
telco_02181,telco,0,0.7872340425531915,0,0.4156862745098039,0.0682775437818665,26,0,1
telco_02182,telco,1,0.851063829787234,0,0.0627450980392156,0.0358960503953299,8,1,1
telco_02183,telco,0,0.851063829787234,0,0.0509803921568627,0.0160441143870538,6,0,1
telco_02184,telco,0,0.7446808510638298,0,0.9686274509803922,0.3717371425404566,84,0,1
telco_02185,telco,0,0.8085106382978723,0,0.4901960784313725,0.66051503731619,37,0,1
telco_02186,telco,0,0.851063829787234,0,0.3568627450980392,0.1029705165151851,32,0,1
telco_02187,telco,0,0.8297872340425532,0,0.2078431372549019,0.0817792618044779,24,0,1
telco_02188,telco,0,0.851063829787234,0,0.2431372549019607,0.4552829195300377,27,0,1
telco_02189,telco,0,0.6595744680851063,0,0.1764705882352941,0.4105704574004285,15,0,1
telco_02190,telco,0,0.6382978723404256,0,0.188235294117647,0.0428189425847927,72,0,1
telco_02191,telco,0,0.6595744680851063,0,0.1333333333333333,0.060943619300968,11,0,1
telco_02192,telco,0,0.6382978723404256,0,0.0745098039215686,0.0520602416315672,7,0,1
telco_02193,telco,0,0.6170212765957447,0,0.1607843137254902,0.0983221569496785,17,0,1
telco_02194,telco,0,0.6170212765957447,0,0.2745098039215686,0.1045592255966895,27,0,1
telco_02195,telco,0,0.4680851063829787,0,0.1372549019607843,0.1125951378112761,18,0,1
telco_02196,telco,0,0.4468085106382978,0,0.5882352941176471,0.3451562846375526,46,0,1
telco_02197,telco,0,0.4042553191489361,0,0.7058823529411765,0.1245427843050321,44,0,1
telco_02198,telco,0,0.425531914893617,0,0.2117647058823529,0.1398802926180447,23,0,1
telco_02199,telco,0,0.2765957446808511,0,0.192156862745098,0.5080913322988251,14,0,1
telco_02200,telco,1,0.2765957446808511,0,0.1098039215686274,0.0569164265129682,11,1,1
telco_02201,telco,0,0.8085106382978723,0,0.2901960784313726,0.0995529446538092,17,0,1
telco_02202,telco,0,0.8297872340425532,0,0.0313725490196078,0.0271743146382915,4,0,0
telco_02203,telco,0,0.7872340425531915,0,0.2470588235294117,0.7178932978644794,24,0,1
telco_02204,telco,0,0.8085106382978723,0,0.2705882352941176,0.132389344565137,35,0,1
telco_02205,telco,0,0.8085106382978723,0,0.2392156862745098,0.0706398248725338,33,0,1
telco_02206,telco,0,0.8085106382978723,0,0.3333333333333333,0.1386425774033843,28,0,1
telco_02207,telco,0,0.8085106382978723,0,0.1647058823529411,0.5790844602083796,18,0,1
telco_02208,telco,0,0.7872340425531915,0,0.4862745098039215,0.4449124362669031,43,0,1
telco_02209,telco,0,0.8085106382978723,0,0.6745098039215687,0.2750683514372275,44,0,1
telco_02210,telco,0,0.8085106382978723,0,0.3372549019607843,0.1024532623956255,25,0,1
telco_02211,telco,0,0.8085106382978723,0,0.3843137254901961,0.1322877410773664,12,0,1
telco_02212,telco,0,0.8085106382978723,0,0.2235294117647059,0.065395699401463,17,0,0
telco_02213,telco,0,0.8085106382978723,0,0.8941176470588236,0.3918754156506317,32,0,1
telco_02214,telco,0,0.8085106382978723,0,0.1176470588235294,0.95821325648415,8,0,1
telco_02215,telco,0,0.7872340425531915,0,0.7254901960784313,0.646648470405675,30,0,1
telco_02216,telco,0,0.7872340425531915,0,0.3490196078431372,0.4735461464568092,26,0,1
telco_02217,telco,0,0.7872340425531915,0,0.0666666666666666,0.038177510529816,11,0,0
telco_02218,telco,0,0.8085106382978723,0,0.0666666666666666,0.0456661494125471,8,0,0
telco_02219,telco,1,0.7872340425531915,0,0.0235294117647058,0.0210111394369319,2,0,0
telco_02220,telco,0,0.7872340425531915,0,0.5098039215686274,0.8586972585531663,43,0,1
telco_02221,telco,0,0.7872340425531915,0,0.615686274509804,0.1520242185768122,47,0,1
telco_02222,telco,0,0.7872340425531915,0,0.3058823529411765,0.3749376524052316,37,0,1
telco_02223,telco,1,0.7021276595744681,0,0.196078431372549,0.0563437523091701,17,1,0
telco_02224,telco,0,0.7659574468085106,0,0.3764705882352941,0.0795001108401684,42,0,1
telco_02225,telco,0,0.7659574468085106,0,0.396078431372549,0.1862946131678119,24,0,1
telco_02226,telco,0,0.723404255319149,0,0.0980392156862745,0.0703835069829306,14,0,1
telco_02227,telco,1,0.7446808510638298,0,0.1725490196078431,0.080894849626838,16,0,0
telco_02228,telco,1,0.7659574468085106,0,0.1843137254901961,0.1137959063031109,31,1,0
telco_02229,telco,1,0.7659574468085106,0,0.0235294117647058,0.0186765683883839,2,0,0
telco_02230,telco,0,0.7659574468085106,0,0.1098039215686274,0.0304925921820734,6,0,1
telco_02231,telco,0,0.7021276595744681,0,0.392156862745098,0.0604771669252937,22,0,1
telco_02232,telco,1,0.7659574468085106,0,0.0392156862745098,0.0228954223010419,4,0,0
telco_02233,telco,0,0.7659574468085106,0,0.0235294117647058,0.0070037131456439,2,0,1
telco_02234,telco,0,0.6595744680851063,0,0.9450980392156862,0.3587272777654621,80,0,1
telco_02235,telco,0,0.723404255319149,0,0.4666666666666667,0.7196782864109953,33,0,1
telco_02236,telco,0,0.7659574468085106,0,0.3333333333333333,0.087711519988177,28,0,1
telco_02237,telco,0,0.7446808510638298,0,0.1843137254901961,0.1100458139363038,20,0,0
telco_02238,telco,0,0.7659574468085106,0,0.2196078431372549,0.4318817889603191,23,0,1
telco_02239,telco,0,0.574468085106383,0,0.1529411764705882,0.4384906340057636,11,0,1
telco_02240,telco,0,0.5531914893617021,0,0.1647058823529411,0.0583642762136998,68,0,1
telco_02241,telco,0,0.574468085106383,0,0.1098039215686274,0.0401426143501071,7,0,0
telco_02242,telco,0,0.5531914893617021,0,0.0509803921568627,0.0390596135372792,3,0,0
telco_02243,telco,0,0.5319148936170213,0,0.1372549019607843,0.07492102637996,13,0,1
telco_02244,telco,0,0.5319148936170213,0,0.2509803921568627,0.0837582206458287,23,0,1
telco_02245,telco,0,0.3829787234042553,0,0.1137254901960784,0.1032683994679671,14,0,1
telco_02246,telco,0,0.3617021276595745,0,0.5647058823529412,0.3217551540678341,42,0,1
telco_02247,telco,0,0.3191489361702128,0,0.6823529411764706,0.1167424074484593,40,0,1
telco_02248,telco,0,0.3404255319148936,0,0.188235294117647,0.1190792876671839,19,0,1
telco_02249,telco,0,0.1914893617021276,0,0.1686274509803921,0.4872903273479641,10,0,1
telco_02250,telco,1,0.1914893617021276,0,0.0862745098039215,0.0453521022685287,7,1,1
telco_02251,telco,0,0.9361702127659576,0,0.3098039215686274,0.1299416241779354,23,0,1
telco_02252,telco,0,0.9574468085106383,0,0.0509803921568627,0.0575629941624177,10,0,0
telco_02253,telco,0,0.9148936170212766,0,0.2666666666666666,0.7482819773886056,30,0,1
telco_02254,telco,0,0.9361702127659576,0,0.2901960784313726,0.1640134301337471,41,0,1
telco_02255,telco,0,0.9361702127659576,0,0.2588235294117647,0.0985923298603413,39,0,1
telco_02256,telco,0,0.9361702127659576,0,0.3529411764705882,0.1690312569275105,34,0,1
telco_02257,telco,0,0.9361702127659576,0,0.1843137254901961,0.380920712332816,24,0,1
telco_02258,telco,0,0.9148936170212766,0,0.5058823529411764,0.4753011157910293,49,0,1
telco_02259,telco,0,0.9361702127659576,0,0.6941176470588235,0.2962203502549324,50,0,1
telco_02260,telco,0,0.9361702127659576,0,0.3568627450980392,0.1272999334958989,31,0,1
telco_02261,telco,0,0.9361702127659576,0,0.403921568627451,0.1626764206014926,18,0,1
telco_02262,telco,0,0.9361702127659576,0,0.2431372549019607,0.0957843789255892,23,1,0
telco_02263,telco,0,0.9361702127659576,0,0.9137254901960784,0.422264095174758,38,0,1
telco_02264,telco,0,0.9361702127659576,0,0.1372549019607843,0.6178762100051725,14,0,1
telco_02265,telco,0,0.9148936170212766,0,0.7450980392156863,0.680835734870317,36,0,1
telco_02266,telco,0,0.9148936170212766,0,0.3686274509803922,0.5039348259809355,32,0,1
telco_02267,telco,0,0.9148936170212766,0,0.0862745098039215,0.0619735091997339,17,0,0
telco_02268,telco,0,0.9361702127659576,0,0.0862745098039215,0.0760548289366733,14,0,0
telco_02269,telco,1,0.9148936170212766,0,0.0313725490196078,0.0434978386167147,6,0,0
telco_02270,telco,0,0.9148936170212766,0,0.5294117647058824,0.8890859380772924,49,0,1
telco_02271,telco,0,0.9148936170212766,0,0.6352941176470588,0.1710171432793911,53,0,1
telco_02272,telco,0,0.9148936170212766,0,0.3254901960784314,0.4091249168698736,43,0,1
telco_02273,telco,1,0.8297872340425532,0,0.2156862745098039,0.0867324318332963,23,1,0
telco_02274,telco,0,0.8936170212765957,0,0.396078431372549,0.0881248614497894,48,0,1
telco_02275,telco,0,0.8936170212765957,0,0.4156862745098039,0.195983891228848,30,0,1
telco_02276,telco,0,0.851063829787234,0,0.1176470588235294,0.0915355058006354,20,0,1
telco_02277,telco,1,0.8723404255319149,0,0.192156862745098,0.1112835291509643,22,1,0
telco_02278,telco,1,0.8936170212765957,0,0.2039215686274509,0.0901153661420232,37,1,0
telco_02279,telco,1,0.8936170212765957,0,0.0392156862745098,0.0411586492278134,8,0,0
telco_02280,telco,0,0.8936170212765957,0,0.1294117647058823,0.0437125914431389,12,0,1
telco_02281,telco,0,0.8297872340425532,0,0.4117647058823529,0.071872921746841,28,0,1
telco_02282,telco,1,0.8936170212765957,0,0.0588235294117647,0.0418883470036207,10,1,0
telco_02283,telco,0,0.8936170212765957,0,0.0470588235294117,0.0196394923520283,8,0,1
telco_02284,telco,0,0.7872340425531915,0,0.9647058823529412,0.3825232764353801,86,0,1
telco_02285,telco,0,0.851063829787234,0,0.4862745098039215,0.6701027118894554,39,0,1
telco_02286,telco,0,0.8936170212765957,0,0.3529411764705882,0.1125581910884504,34,0,1
telco_02287,telco,0,0.8723404255319149,0,0.2039215686274509,0.0877715584127687,26,1,0
telco_02288,telco,0,0.8936170212765957,0,0.2392156862745098,0.4660690534249611,29,0,1
telco_02289,telco,0,0.7021276595744681,0,0.1725490196078431,0.4201581319736939,17,0,1
telco_02290,telco,0,0.6808510638297872,0,0.1843137254901961,0.0464143205497672,74,0,1
telco_02291,telco,0,0.7021276595744681,0,0.1294117647058823,0.0705312938742333,13,0,0
telco_02292,telco,0,0.6808510638297872,0,0.0705882352941176,0.0580525382398581,9,0,0
telco_02293,telco,0,0.6595744680851063,0,0.1568627450980392,0.109108290844602,19,0,1
telco_02294,telco,0,0.6595744680851063,0,0.2705882352941176,0.1141469001699549,29,0,1
telco_02295,telco,0,0.5106382978723404,0,0.1333333333333333,0.1221828123845414,20,0,1
telco_02296,telco,0,0.4893617021276595,0,0.5843137254901961,0.3559424185324761,48,0,1
telco_02297,telco,0,0.4468085106382978,0,0.7019607843137254,0.1281381622700066,46,0,1
telco_02298,telco,0,0.4680851063829787,0,0.2078431372549019,0.1494679671913101,25,0,1
telco_02299,telco,0,0.3191489361702128,0,0.188235294117647,0.5176790068720905,16,0,1
telco_02300,telco,1,0.3191489361702128,0,0.1058823529411764,0.0665041010862336,13,1,1
telco_02301,telco,0,0.7659574468085106,0,0.2941176470588235,0.0992019507869652,15,0,1
telco_02302,telco,0,0.7872340425531915,0,0.0235294117647058,0.0186765683883839,2,0,0
telco_02303,telco,0,0.7446808510638298,0,0.2509803921568627,0.708305623291214,22,0,1
telco_02304,telco,0,0.7659574468085106,0,0.2745098039215686,0.1079236865440035,33,0,1
telco_02305,telco,0,0.7659574468085106,0,0.2431372549019607,0.0702449567723342,31,0,1
telco_02306,telco,0,0.7659574468085106,0,0.3372549019607843,0.1290549028301189,26,0,1
telco_02307,telco,0,0.7659574468085106,0,0.1686274509803921,0.5694967856351141,16,0,1
telco_02308,telco,0,0.7446808510638298,0,0.4901960784313725,0.4353247616936377,41,0,1
telco_02309,telco,0,0.7659574468085106,0,0.6784313725490196,0.2747173575703835,42,0,1
telco_02310,telco,0,0.7659574468085106,0,0.3411764705882353,0.1021022685287814,23,0,1
telco_02311,telco,0,0.7659574468085106,0,0.388235294117647,0.1282420749279539,10,0,1
telco_02312,telco,0,0.7659574468085106,0,0.2274509803921568,0.0595026971107662,15,0,0
telco_02313,telco,0,0.7659574468085106,0,0.8980392156862745,0.3822877410773664,30,0,1
telco_02314,telco,0,0.7659574468085106,0,0.1215686274509803,0.9486255819108844,6,0,1
